3709.404286,10214730.52,10076377.77,10194299.43,10263313.37,10412752.2
3699.036957,10351240.44,10214730.52,10076377.77,10194299.43,10263313.37
3684.367143,10676037.28,10351240.44,10214730.52,10076377.77,10194299.43
3691.413571,10328584.72,10676037.28,10351240.44,10214730.52,10076377.77
3692.775,10309571.94,10328584.72,10676037.28,10351240.44,10214730.52
3694.654348,10625190.1,10309571.94,10328584.72,10676037.28,10351240.44
3691.129286,10572403.26,10625190.1,10309571.94,10328584.72,10676037.28
3686.412857,10856018.27,10572403.26,10625190.1,10309571.94,10328584.72
3681.366429,11285426.1,10856018.27,10572403.26,10625190.1,10309571.94
3680.304348,11385831.84,11285426.1,10856018.27,10572403.26,10625190.1
3680.038571,11846184.76,11385831.84,11285426.1,10856018.27,10572403.26
3695.241429,11951363.98,11846184.76,11385831.84,11285426.1,10856018.27
3692.221429,11848754.63,11951363.98,11846184.76,11385831.84,11285426.1
3691.430714,11476456.31,11848754.63,11951363.98,11846184.76,11385831.84
3693.644203,11119774.44,11476456.31,11848754.63,11951363.98,11846184.76
3692.033571,11121217.72,11119774.44,11476456.31,11848754.63,11951363.98
3693.216429,11085463.27,11121217.72,11119774.44,11476456.31,11848754.63
3709.462143,11273800.03,11085463.27,11121217.72,11119774.44,11476456.31
3733.068841,9854293.286,11273800.03,11085463.27,11121217.72,11119774.44
3710.067857,11348634.8,9854293.286,11273800.03,11085463.27,11121217.72
3699.623913,12482891.81,11348634.8,9854293.286,11273800.03,11085463.27
3703.242143,12811742.78,12482891.81,11348634.8,9854293.286,11273800.03
3698.93,12318086.14,12811742.78,12482891.81,11348634.8,9854293.286
3692.275714,12522683.79,12318086.14,12811742.78,12482891.81,11348634.8
3690.237681,12789979.49,12522683.79,12318086.14,12811742.78,12482891.81
3689.841429,13301789.97,12789979.49,12522683.79,12318086.14,12811742.78
3695.726429,13288837.46,13301789.97,12789979.49,12522683.79,12318086.14
3690.643478,13341667.34,13288837.46,13301789.97,12789979.49,12522683.79
3688.201429,11790305.87,13341667.34,13288837.46,13301789.97,12789979.49
3688.152857,11113617.46,11790305.87,13341667.34,13288837.46,13301789.97
3683.847857,11157221.21,11113617.46,11790305.87,13341667.34,13288837.46
3688.282143,11052411.23,11157221.21,11113617.46,11790305.87,13341667.34
3691.5,11047269.26,11052411.23,11157221.21,11113617.46,11790305.87
3698.797143,10335710.77,11047269.26,11052411.23,11157221.21,11113617.46
3693.936232,10761456.26,10335710.77,11047269.26,11052411.23,11157221.21
3687.409286,12120336.36,10761456.26,10335710.77,11047269.26,11052411.23
3684.273188,12088647.69,12120336.36,10761456.26,10335710.77,11047269.26
3686.965,13682182.09,12088647.69,12120336.36,10761456.26,10335710.77
3694.598551,14095589.76,13682182.09,12088647.69,12120336.36,10761456.26
3696.617857,14362724.34,14095589.76,13682182.09,12088647.69,12120336.36
3688.018841,14230326.09,14362724.34,14095589.76,13682182.09,12088647.69
3687.143571,13780490.84,14230326.09,14362724.34,14095589.76,13682182.09
3684.577143,13631546.84,13780490.84,14230326.09,14362724.34,14095589.76
3660.835714,15272407.51,13631546.84,13780490.84,14230326.09,14362724.34
3661.609286,16047465.89,15272407.51,13631546.84,13780490.84,14230326.09
3661.366667,15968753.73,16047465.89,15272407.51,13631546.84,13780490.84
3665.49,15357542.48,15968753.73,16047465.89,15272407.51,13631546.84
3673.815,14391007.42,15357542.48,15968753.73,16047465.89,15272407.51
3679.323188,14074441.07,14391007.42,15357542.48,15968753.73,16047465.89
3674.793571,14258845.84,14074441.07,14391007.42,15357542.48,15968753.73
3675.400725,14128388.96,14258845.84,14074441.07,14391007.42,15357542.48
3669.987857,15076860.3,14128388.96,14258845.84,14074441.07,14391007.42
3665.762857,16354745.12,15076860.3,14128388.96,14258845.84,14074441.07
3666.275714,16109730.82,16354745.12,15076860.3,14128388.96,14258845.84
3671.40942,15211978.06,16109730.82,16354745.12,15076860.3,14128388.96
3679.514286,13906350.99,15211978.06,16109730.82,16354745.12,15076860.3
3686.182143,13718338.11,13906350.99,15211978.06,16109730.82,16354745.12
3682.806522,13933122.2,13718338.11,13906350.99,15211978.06,16109730.82
3675.771429,14160567.29,13933122.2,13718338.11,13906350.99,15211978.06
3679.871739,13336516.76,14160567.29,13933122.2,13718338.11,13906350.99
3683.887143,13027258.4,13336516.76,14160567.29,13933122.2,13718338.11
3697.668841,12649692.45,13027258.4,13336516.76,14160567.29,13933122.2
3705.212143,12760067.51,12649692.45,13027258.4,13336516.76,14160567.29
3711.010714,12765947.24,12760067.51,12649692.45,13027258.4,13336516.76
3705.474286,13008541.96,12765947.24,12760067.51,12649692.45,13027258.4
3686.569565,13708597.1,13008541.96,12765947.24,12760067.51,12649692.45
3692.734286,13413897.89,13708597.1,13008541.96,12765947.24,12760067.51
3698.46,13631624.89,13413897.89,13708597.1,13008541.96,12765947.24
3704.230435,13515169.26,13631624.89,13413897.89,13708597.1,13008541.96
3702.23,13329894.59,13515169.26,13631624.89,13413897.89,13708597.1
3703.892029,13062020.59,13329894.59,13515169.26,13631624.89,13413897.89
3700.178571,12877924.89,13062020.59,13329894.59,13515169.26,13631624.89
3698.987857,13067541.99,12877924.89,13062020.59,13329894.59,13515169.26
3712.388571,12792894.86,13067541.99,12877924.89,13062020.59,13329894.59
3700.87029,13127878.1,12792894.86,13067541.99,12877924.89,13062020.59
3693.077143,12372998.43,13127878.1,12792894.86,13067541.99,12877924.89
3682.478571,12487610.97,12372998.43,13127878.1,12792894.86,13067541.99
3685.047826,12242691.46,12487610.97,12372998.43,13127878.1,12792894.86
3670.564286,11862472.38,12242691.46,12487610.97,12372998.43,13127878.1
3665.636232,14114862.33,11862472.38,12242691.46,12487610.97,12372998.43
3676.501429,14020450.47,14114862.33,11862472.38,12242691.46,12487610.97
3669.878571,11927126.31,14020450.47,14114862.33,11862472.38,12242691.46
3658.636232,13234281.21,11927126.31,14020450.47,14114862.33,11862472.38
3662.41087,14195521.94,13234281.21,11927126.31,14020450.47,14114862.33
3664.508571,14829503.14,14195521.94,13234281.21,11927126.31,14020450.47
3667.462143,14326287.2,14829503.14,14195521.94,13234281.21,11927126.31
3667.35942,13862738.55,14326287.2,14829503.14,14195521.94,13234281.21
3659.369286,15152778.77,13862738.55,14326287.2,14829503.14,14195521.94
3657.93,15272427.58,15152778.77,13862738.55,14326287.2,14829503.14
3662.627536,15342278.12,15272427.58,15152778.77,13862738.55,14326287.2
3662.702857,14686768.76,15342278.12,15272427.58,15152778.77,13862738.55
3672.407143,13669666.17,14686768.76,15342278.12,15272427.58,15152778.77
3675.986429,14017984.57,13669666.17,14686768.76,15342278.12,15272427.58
3672.977857,15326567.7,14017984.57,13669666.17,14686768.76,15342278.12
3666.083333,16315107.27,15326567.7,14017984.57,13669666.17,14686768.76
3670.434286,16103558.56,16315107.27,15326567.7,14017984.57,13669666.17
3675.204286,15419940.33,16103558.56,16315107.27,15326567.7,14017984.57
3673.4,15737868.56,15419940.33,16103558.56,16315107.27,15326567.7
3663.987143,17181358.91,15737868.56,15419940.33,16103558.56,16315107.27
3665.284286,16693509.7,17181358.91,15737868.56,15419940.33,16103558.56
3669.922857,15460453.94,16693509.7,17181358.91,15737868.56,15419940.33
3661.049275,17063299.05,15460453.94,16693509.7,17181358.91,15737868.56
3656.824286,17041420.07,17063299.05,15460453.94,16693509.7,17181358.91
3654.518571,17288601.8,17041420.07,17063299.05,15460453.94,16693509.7
3657.182609,17184230.84,17288601.8,17041420.07,17063299.05,15460453.94
3657.794286,17220452.75,17184230.84,17288601.8,17041420.07,17063299.05
3666.193571,16396505.12,17220452.75,17184230.84,17288601.8,17041420.07
